index,occupation,energy_Eh,energy_eV,irrep
86,2.0,-0.716297,-19.4914,
87,2.0,-0.707405,-19.2495,
88,2.0,-0.705272,-19.1914,
89,2.0,-0.689065,-18.7504,
90,2.0,-0.678103,-18.4521,
91,2.0,-0.663087,-18.0435,
92,2.0,-0.656269,-17.858,
93,2.0,-0.644435,-17.536,
94,2.0,-0.642225,-17.4758,
95,2.0,-0.638771,-17.3819,
96,2.0,-0.637359,-17.3434,
97,2.0,-0.629888,-17.1401,
98,2.0,-0.626609,-17.0509,
99,2.0,-0.624817,-17.0021,
100,2.0,-0.614374,-16.718,
101,2.0,-0.605691,-16.4817,
102,2.0,-0.602647,-16.3988,
103,2.0,-0.596093,-16.2205,
104,2.0,-0.590913,-16.0796,
105,2.0,-0.588038,-16.0013,
106,2.0,-0.585053,-15.9201,
107,2.0,-0.583877,-15.8881,
108,2.0,-0.576935,-15.6992,
109,2.0,-0.57105,-15.5391,
110,2.0,-0.567654,-15.4467,
111,2.0,-0.564697,-15.3662,
112,2.0,-0.560583,-15.2542,
113,2.0,-0.55864,-15.2014,
114,2.0,-0.551607,-15.01,
115,2.0,-0.550656,-14.9841,
116,2.0,-0.546707,-14.8766,
117,2.0,-0.543972,-14.8022,
118,2.0,-0.539321,-14.6757,
119,2.0,-0.538624,-14.6567,
120,2.0,-0.537345,-14.6219,
121,2.0,-0.535559,-14.5733,
122,2.0,-0.53431,-14.5393,
123,2.0,-0.53334,-14.5129,
124,2.0,-0.52771,-14.3597,
125,2.0,-0.526648,-14.3308,
126,2.0,-0.522729,-14.2242,
127,2.0,-0.520456,-14.1623,
128,2.0,-0.517391,-14.0789,
129,2.0,-0.510701,-13.8969,
130,2.0,-0.507558,-13.8114,
131,2.0,-0.505531,-13.7562,
132,2.0,-0.497849,-13.5471,
133,2.0,-0.496687,-13.5155,
134,2.0,-0.494454,-13.4548,
135,2.0,-0.491876,-13.3846,
136,2.0,-0.489516,-13.3204,
137,2.0,-0.486789,-13.2462,
138,2.0,-0.481939,-13.1142,
139,2.0,-0.480155,-13.0657,
140,2.0,-0.46942,-12.7736,
141,2.0,-0.467333,-12.7168,
142,2.0,-0.464875,-12.6499,
143,2.0,-0.463665,-12.617,
144,2.0,-0.459995,-12.5171,
145,2.0,-0.457936,-12.4611,
146,2.0,-0.453165,-12.3313,
147,2.0,-0.451837,-12.2951,
148,2.0,-0.449751,-12.2383,
149,2.0,-0.444208,-12.0875,
150,2.0,-0.442685,-12.0461,
151,2.0,-0.441609,-12.0168,
152,2.0,-0.42617,-11.5967,
153,2.0,-0.418165,-11.3788,
154,2.0,-0.408861,-11.1257,
155,2.0,-0.402828,-10.9615,
156,2.0,-0.397486,-10.8161,
157,2.0,-0.39435,-10.7308,
158,2.0,-0.387231,-10.5371,
159,2.0,-0.372963,-10.1488,
160,2.0,-0.366501,-9.973,
161,2.0,-0.362621,-9.8674,
162,2.0,-0.356194,-9.6925,
163,2.0,-0.351022,-9.5518,
164,2.0,-0.347986,-9.4692,
165,2.0,-0.345865,-9.4115,
166,2.0,-0.336327,-9.1519,
167,2.0,-0.330622,-8.9967,
168,2.0,-0.32198,-8.7615,
169,2.0,-0.26964,-7.3373,
170,0.0,0.006504,0.177,
171,0.0,0.025617,0.6971,
172,0.0,0.038162,1.0384,
173,0.0,0.056512,1.5378,
174,0.0,0.058905,1.6029,
175,0.0,0.06734,1.8324,
176,0.0,0.072515,1.9732,
177,0.0,0.079216,2.1556,
178,0.0,0.093954,2.5566,
179,0.0,0.1029,2.8001,
180,0.0,0.108574,2.9545,
181,0.0,0.111747,3.0408,
182,0.0,0.122562,3.3351,
183,0.0,0.122759,3.3404,
184,0.0,0.128036,3.484,
185,0.0,0.13143,3.5764,
186,0.0,0.137001,3.728,
187,0.0,0.138419,3.7666,
188,0.0,0.142956,3.89,
189,0.0,0.14399,3.9182,
190,0.0,0.146376,3.9831,
191,0.0,0.148804,4.0492,
192,0.0,0.153254,4.1703,
193,0.0,0.154189,4.1957,
194,0.0,0.15595,4.2436,
195,0.0,0.162771,4.4292,
196,0.0,0.163717,4.455,
197,0.0,0.164645,4.4802,
198,0.0,0.168374,4.5817,
199,0.0,0.170775,4.647,
200,0.0,0.175429,4.7737,
201,0.0,0.177298,4.8245,
202,0.0,0.179633,4.8881,
203,0.0,0.182834,4.9752,
204,0.0,0.185339,5.0433,
205,0.0,0.18662,5.0782,
206,0.0,0.191779,5.2186,
207,0.0,0.192769,5.2455,
208,0.0,0.195056,5.3078,
209,0.0,0.197315,5.3692,
210,0.0,0.198292,5.3958,
211,0.0,0.200626,5.4593,
212,0.0,0.206289,5.6134,
213,0.0,0.208042,5.6611,
214,0.0,0.209691,5.706,
215,0.0,0.20987,5.7109,
216,0.0,0.215203,5.856,
217,0.0,0.220328,5.9954,
218,0.0,0.22471,6.1147,
219,0.0,0.226295,6.1578,
220,0.0,0.230514,6.2726,
221,0.0,0.231115,6.289,
222,0.0,0.233422,6.3517,
223,0.0,0.238911,6.5011,
224,0.0,0.241356,6.5676,
225,0.0,0.242961,6.6113,
226,0.0,0.244426,6.6512,
227,0.0,0.247844,6.7442,
228,0.0,0.249599,6.7919,
229,0.0,0.25285,6.8804,
230,0.0,0.255634,6.9561,
231,0.0,0.259386,7.0583,
232,0.0,0.262436,7.1412,
233,0.0,0.264402,7.1947,
234,0.0,0.265796,7.2327,
235,0.0,0.270267,7.3543,
236,0.0,0.271671,7.3925,
237,0.0,0.272811,7.4236,
238,0.0,0.274395,7.4667,
239,0.0,0.278985,7.5916,
240,0.0,0.281233,7.6527,
241,0.0,0.285364,7.7651,
242,0.0,0.288128,7.8404,
243,0.0,0.288663,7.8549,
244,0.0,0.291049,7.9198,
245,0.0,0.293145,7.9769,
246,0.0,0.295066,8.0292,
247,0.0,0.299177,8.141,
248,0.0,0.299674,8.1546,
249,0.0,0.302754,8.2384,
250,0.0,0.305853,8.3227,
251,0.0,0.307452,8.3662,
252,0.0,0.308289,8.389,
253,0.0,0.309651,8.426,
254,0.0,0.310073,8.4375,
255,0.0,0.314767,8.5653,
256,0.0,0.319312,8.6889,
257,0.0,0.320186,8.7127,
258,0.0,0.322396,8.7728,
259,0.0,0.325411,8.8549,
260,0.0,0.327835,8.9208,
261,0.0,0.329523,8.9668,
262,0.0,0.331477,9.0199,
263,0.0,0.333905,9.086,
264,0.0,0.335903,9.1404,
265,0.0,0.337352,9.1798,
266,0.0,0.338786,9.2188,
267,0.0,0.342263,9.3135,
268,0.0,0.345058,9.3895,
269,0.0,0.347405,9.4534,
270,0.0,0.351644,9.5687,
271,0.0,0.353892,9.6299,
272,0.0,0.356512,9.7012,
273,0.0,0.362507,9.8643,
274,0.0,0.364517,9.919,
275,0.0,0.365481,9.9452,
276,0.0,0.368179,10.0187,
277,0.0,0.369624,10.058,
278,0.0,0.370739,10.0883,
279,0.0,0.373742,10.17,
280,0.0,0.377713,10.2781,
281,0.0,0.379932,10.3385,
282,0.0,0.382081,10.3969,
283,0.0,0.383022,10.4225,
284,0.0,0.387873,10.5546,
285,0.0,0.389029,10.586,
286,0.0,0.391017,10.6401,
287,0.0,0.391817,10.6619,
288,0.0,0.395891,10.7727,
289,0.0,0.398324,10.839,
290,0.0,0.398964,10.8564,
291,0.0,0.401535,10.9263,
292,0.0,0.403533,10.9807,
293,0.0,0.40574,11.0407,
294,0.0,0.407947,11.1008,
295,0.0,0.412484,11.2243,
296,0.0,0.412875,11.2349,
297,0.0,0.415342,11.302,
298,0.0,0.417095,11.3497,
299,0.0,0.4187,11.3934,
300,0.0,0.420924,11.4539,
301,0.0,0.421803,11.4778,
302,0.0,0.424824,11.5601,
303,0.0,0.42744,11.6312,
304,0.0,0.430737,11.7209,
305,0.0,0.433472,11.7954,
306,0.0,0.435636,11.8543,
307,0.0,0.436911,11.889,
308,0.0,0.439458,11.9583,
309,0.0,0.444539,12.0965,
310,0.0,0.44569,12.1278,
311,0.0,0.448444,12.2028,
312,0.0,0.451161,12.2767,
313,0.0,0.452357,12.3092,
314,0.0,0.454891,12.3782,
315,0.0,0.457702,12.4547,
316,0.0,0.459514,12.504,
317,0.0,0.460266,12.5245,
318,0.0,0.465584,12.6692,
319,0.0,0.46733,12.7167,
320,0.0,0.469744,12.7824,
321,0.0,0.471662,12.8346,
322,0.0,0.474542,12.9129,
323,0.0,0.475057,12.927,
324,0.0,0.479724,13.054,
325,0.0,0.482579,13.1316,
326,0.0,0.484625,13.1873,
327,0.0,0.487494,13.2654,
328,0.0,0.489427,13.318,
329,0.0,0.491726,13.3805,
330,0.0,0.492945,13.4137,
331,0.0,0.494064,13.4442,
332,0.0,0.495817,13.4919,
333,0.0,0.497353,13.5337,
334,0.0,0.499156,13.5827,
335,0.0,0.500312,13.6142,
336,0.0,0.503658,13.7052,
337,0.0,0.506886,13.7931,
338,0.0,0.508982,13.8501,
339,0.0,0.511122,13.9083,
340,0.0,0.511569,13.9205,
341,0.0,0.512277,13.9398,
342,0.0,0.51501,14.0141,
343,0.0,0.516822,14.0634,
344,0.0,0.519681,14.1412,
345,0.0,0.52169,14.1959,
346,0.0,0.524461,14.2713,
347,0.0,0.525808,14.308,
348,0.0,0.528051,14.369,
349,0.0,0.529427,14.4065,
350,0.0,0.531928,14.4745,
351,0.0,0.534643,14.5484,
352,0.0,0.536358,14.595,
353,0.0,0.537181,14.6174,
354,0.0,0.540242,14.7007,
355,0.0,0.541857,14.7447,
356,0.0,0.544747,14.8233,
357,0.0,0.546698,14.8764,
358,0.0,0.549209,14.9447,
359,0.0,0.552114,15.0238,
360,0.0,0.553485,15.0611,
361,0.0,0.554915,15.1,
362,0.0,0.557606,15.1732,
363,0.0,0.558168,15.1885,
364,0.0,0.55998,15.2378,
365,0.0,0.562552,15.3078,
366,0.0,0.564588,15.3632,
367,0.0,0.567075,15.4309,
368,0.0,0.56992,15.5083,
369,0.0,0.570654,15.5283,
370,0.0,0.574931,15.6447,
371,0.0,0.576292,15.6817,
372,0.0,0.578162,15.7326,
373,0.0,0.580385,15.7931,
374,0.0,0.58275,15.8574,
375,0.0,0.584776,15.9126,
376,0.0,0.585961,15.9448,
377,0.0,0.588733,16.0202,
378,0.0,0.589948,16.0533,
379,0.0,0.592599,16.1255,
380,0.0,0.594452,16.1759,
381,0.0,0.597133,16.2488,
382,0.0,0.598309,16.2808,
383,0.0,0.599119,16.3028,
384,0.0,0.601058,16.3556,
385,0.0,0.603043,16.4096,
386,0.0,0.606314,16.4986,
387,0.0,0.60647,16.5029,
388,0.0,0.609747,16.5921,
389,0.0,0.611788,16.6476,
390,0.0,0.614334,16.7169,
391,0.0,0.617233,16.7958,
392,0.0,0.618776,16.8377,
393,0.0,0.624946,17.0057,
394,0.0,0.625911,17.0319,
395,0.0,0.627413,17.0728,
396,0.0,0.632234,17.204,
397,0.0,0.635636,17.2965,
398,0.0,0.636708,17.3257,
399,0.0,0.638581,17.3767,
400,0.0,0.640115,17.4184,
401,0.0,0.642321,17.4785,
402,0.0,0.644858,17.5475,
403,0.0,0.648138,17.6367,
404,0.0,0.652668,17.76,
405,0.0,0.655293,17.8314,
406,0.0,0.657897,17.9023,
407,0.0,0.659184,17.9373,
408,0.0,0.667478,18.163,
409,0.0,0.668702,18.1963,
410,0.0,0.674692,18.3593,
411,0.0,0.676579,18.4106,
412,0.0,0.679416,18.4879,
413,0.0,0.680183,18.5087,
414,0.0,0.683487,18.5986,
415,0.0,0.687478,18.7072,
416,0.0,0.689552,18.7637,
417,0.0,0.693099,18.8602,
418,0.0,0.693916,18.8824,
419,0.0,0.69587,18.9356,
420,0.0,0.698113,18.9966,
421,0.0,0.703471,19.1424,
422,0.0,0.706826,19.2337,
423,0.0,0.709097,19.2955,
424,0.0,0.710589,19.3361,
425,0.0,0.714019,19.4295,
426,0.0,0.71487,19.4526,
427,0.0,0.7212,19.6248,
428,0.0,0.723233,19.6802,
429,0.0,0.724505,19.7148,
430,0.0,0.725951,19.7541,
431,0.0,0.73308,19.9481,
432,0.0,0.734602,19.9895,
433,0.0,0.737351,20.0643,
434,0.0,0.739374,20.1194,
435,0.0,0.743533,20.2326,
436,0.0,0.748221,20.3601,
437,0.0,0.751668,20.4539,
438,0.0,0.752424,20.4745,
439,0.0,0.756466,20.5845,
440,0.0,0.757591,20.6151,
441,0.0,0.759979,20.6801,
442,0.0,0.76427,20.7968,
443,0.0,0.765894,20.841,
444,0.0,0.766369,20.854,
445,0.0,0.772979,21.0338,
446,0.0,0.775472,21.1017,
447,0.0,0.776861,21.1395,
448,0.0,0.78155,21.267,
449,0.0,0.782678,21.2978,
450,0.0,0.786687,21.4068,
451,0.0,0.787189,21.4205,
452,0.0,0.789031,21.4706,
453,0.0,0.792381,21.5618,
454,0.0,0.795573,21.6486,
455,0.0,0.795914,21.6579,
456,0.0,0.798865,21.7382,
457,0.0,0.803585,21.8667,
458,0.0,0.805182,21.9101,
459,0.0,0.808297,21.9949,
460,0.0,0.811269,22.0758,
461,0.0,0.813056,22.1244,
462,0.0,0.817363,22.2416,
463,0.0,0.819394,22.2968,
464,0.0,0.820652,22.3311,
465,0.0,0.822993,22.3948,
466,0.0,0.826621,22.4935,
467,0.0,0.828641,22.5485,
468,0.0,0.831969,22.639,
469,0.0,0.834373,22.7045,
470,0.0,0.836065,22.7505,
471,0.0,0.840181,22.8625,
472,0.0,0.841883,22.9088,
473,0.0,0.843328,22.9481,
474,0.0,0.849253,23.1093,
475,0.0,0.850956,23.1557,
476,0.0,0.851124,23.1603,
477,0.0,0.857749,23.3405,
478,0.0,0.858457,23.3598,
479,0.0,0.860168,23.4064,
480,0.0,0.86058,23.4176,
481,0.0,0.8668,23.5868,
482,0.0,0.869528,23.6611,
483,0.0,0.870497,23.6874,
484,0.0,0.875624,23.827,
485,0.0,0.878839,23.9144,
486,0.0,0.880825,23.9685,
487,0.0,0.884505,24.0686,
488,0.0,0.889802,24.2127,
489,0.0,0.891871,24.269,
490,0.0,0.89601,24.3817,
491,0.0,0.898749,24.4562,
492,0.0,0.900897,24.5147,
493,0.0,0.902169,24.5493,
494,0.0,0.905958,24.6524,
495,0.0,0.909352,24.7447,
496,0.0,0.914393,24.8819,
497,0.0,0.915485,24.9116,
498,0.0,0.919823,25.0297,
499,0.0,0.92559,25.1866,
500,0.0,0.928303,25.2604,
501,0.0,0.935046,25.4439,
502,0.0,0.937876,25.5209,
503,0.0,0.939883,25.5755,
504,0.0,0.940311,25.5872,
505,0.0,0.94427,25.6949,
506,0.0,0.950297,25.8589,
507,0.0,0.950598,25.8671,
508,0.0,0.954619,25.9765,
509,0.0,0.958468,26.0812,
510,0.0,0.964359,26.2415,
511,0.0,0.964677,26.2502,
512,0.0,0.966637,26.3035,
513,0.0,0.970715,26.4145,
514,0.0,0.974422,26.5154,
515,0.0,0.978441,26.6247,
516,0.0,0.981639,26.7118,
517,0.0,0.984491,26.7894,
518,0.0,0.987507,26.8714,
519,0.0,0.990773,26.9603,
520,0.0,0.999104,27.187,
521,0.0,1.000485,27.2246,
522,0.0,1.003918,27.318,
523,0.0,1.005214,27.3533,
524,0.0,1.006422,27.3861,
525,0.0,1.008723,27.4487,
526,0.0,1.013923,27.5902,
527,0.0,1.015712,27.6389,
528,0.0,1.017965,27.7002,
529,0.0,1.019182,27.7334,
530,0.0,1.02295,27.8359,
531,0.0,1.024026,27.8652,
532,0.0,1.025378,27.902,
533,0.0,1.030212,28.0335,
534,0.0,1.036187,28.1961,
535,0.0,1.038369,28.2555,
536,0.0,1.042005,28.3544,
537,0.0,1.047514,28.5043,
538,0.0,1.048826,28.54,
539,0.0,1.05015,28.576,
540,0.0,1.056551,28.7502,
541,0.0,1.058752,28.8101,
542,0.0,1.060971,28.8705,
543,0.0,1.061511,28.8852,
544,0.0,1.067231,29.0408,
545,0.0,1.071517,29.1575,
546,0.0,1.074335,29.2341,
547,0.0,1.076588,29.2954,
548,0.0,1.084754,29.5177,
549,0.0,1.086238,29.5581,
550,0.0,1.088179,29.6109,
551,0.0,1.090831,29.683,
552,0.0,1.097432,29.8626,
553,0.0,1.098694,29.897,
554,0.0,1.105219,30.0745,
555,0.0,1.107478,30.136,
556,0.0,1.112908,30.2838,
557,0.0,1.115546,30.3556,
558,0.0,1.118788,30.4438,
559,0.0,1.120798,30.4985,
560,0.0,1.124042,30.5867,
561,0.0,1.128199,30.6999,
562,0.0,1.128855,30.7177,
563,0.0,1.132712,30.8226,
564,0.0,1.135058,30.8865,
565,0.0,1.139755,31.0143,
566,0.0,1.145497,31.1706,
567,0.0,1.148878,31.2626,
568,0.0,1.149183,31.2709,
569,0.0,1.156745,31.4766,
570,0.0,1.157517,31.4976,
571,0.0,1.160717,31.5847,
572,0.0,1.162832,31.6423,
573,0.0,1.171183,31.8695,
574,0.0,1.176281,32.0082,
575,0.0,1.178821,32.0773,
576,0.0,1.184243,32.2249,
577,0.0,1.184607,32.2348,
578,0.0,1.190801,32.4033,
579,0.0,1.193085,32.4655,
580,0.0,1.195386,32.5281,
581,0.0,1.200983,32.6804,
582,0.0,1.202757,32.7287,
583,0.0,1.204043,32.7637,
584,0.0,1.20642,32.8283,
585,0.0,1.212122,32.9835,
586,0.0,1.219123,33.174,
587,0.0,1.221166,33.2296,
588,0.0,1.229616,33.4596,
589,0.0,1.232248,33.5312,
590,0.0,1.234838,33.6017,
591,0.0,1.238868,33.7113,
592,0.0,1.241501,33.783,
593,0.0,1.246739,33.9255,
594,0.0,1.248516,33.9738,
595,0.0,1.25108,34.0436,
596,0.0,1.256508,34.1913,
597,0.0,1.257967,34.231,
598,0.0,1.263806,34.3899,
599,0.0,1.266112,34.4527,
600,0.0,1.2673,34.485,
601,0.0,1.273557,34.6552,
602,0.0,1.276577,34.7374,
603,0.0,1.279117,34.8065,
604,0.0,1.285691,34.9854,
605,0.0,1.287945,35.0468,
606,0.0,1.290353,35.1123,
607,0.0,1.294259,35.2186,
608,0.0,1.297318,35.3018,
609,0.0,1.298757,35.341,
610,0.0,1.303218,35.4624,
611,0.0,1.30844,35.6044,
612,0.0,1.314811,35.7778,
613,0.0,1.318312,35.8731,
614,0.0,1.323322,36.0094,
615,0.0,1.324377,36.0381,
616,0.0,1.327699,36.1285,
617,0.0,1.33072,36.2107,
618,0.0,1.334199,36.3054,
619,0.0,1.33641,36.3656,
620,0.0,1.33792,36.4067,
621,0.0,1.339925,36.4612,
622,0.0,1.343951,36.5708,
623,0.0,1.346699,36.6455,
624,0.0,1.351247,36.7693,
625,0.0,1.353954,36.843,
626,0.0,1.361544,37.0495,
627,0.0,1.363238,37.0956,
628,0.0,1.365281,37.1512,
629,0.0,1.369783,37.2737,
630,0.0,1.372893,37.3583,
631,0.0,1.375371,37.4257,
632,0.0,1.378092,37.4998,
633,0.0,1.38047,37.5645,
634,0.0,1.38604,37.7161,
635,0.0,1.391356,37.8607,
636,0.0,1.395664,37.9779,
637,0.0,1.400404,38.1069,
638,0.0,1.400873,38.1197,
639,0.0,1.40625,38.266,
640,0.0,1.409243,38.3474,
641,0.0,1.411244,38.4019,
642,0.0,1.414229,38.4831,
643,0.0,1.416332,38.5404,
644,0.0,1.421166,38.6719,
645,0.0,1.42201,38.6949,
646,0.0,1.427909,38.8554,
647,0.0,1.430888,38.9364,
648,0.0,1.432273,38.9741,
649,0.0,1.435671,39.0666,
650,0.0,1.442457,39.2512,
651,0.0,1.443866,39.2896,
652,0.0,1.447165,39.3794,
653,0.0,1.449684,39.4479,
654,0.0,1.452593,39.5271,
655,0.0,1.45942,39.7128,
656,0.0,1.466527,39.9062,
657,0.0,1.469997,40.0007,
658,0.0,1.472237,40.0616,
659,0.0,1.475877,40.1607,
660,0.0,1.486036,40.4371,
661,0.0,1.488911,40.5153,
662,0.0,1.49171,40.5915,
663,0.0,1.497193,40.7407,
664,0.0,1.502281,40.8791,
665,0.0,1.50624,40.9869,
666,0.0,1.509868,41.0856,
667,0.0,1.512752,41.1641,
668,0.0,1.521742,41.4087,
669,0.0,1.523197,41.4483,
670,0.0,1.529394,41.6169,
671,0.0,1.531946,41.6864,
672,0.0,1.537681,41.8424,
673,0.0,1.542484,41.9731,
674,0.0,1.545144,42.0455,
675,0.0,1.54604,42.0699,
676,0.0,1.553621,42.2762,
677,0.0,1.553814,42.2814,
678,0.0,1.561678,42.4954,
679,0.0,1.563753,42.5519,
680,0.0,1.569853,42.7179,
681,0.0,1.571155,42.7533,
682,0.0,1.574185,42.8357,
683,0.0,1.57908,42.969,
684,0.0,1.580177,42.9988,
685,0.0,1.582117,43.0516,
686,0.0,1.58919,43.2441,
687,0.0,1.592574,43.3361,
688,0.0,1.594268,43.3822,
689,0.0,1.596566,43.4448,
690,0.0,1.604482,43.6602,
691,0.0,1.608484,43.7691,
692,0.0,1.612449,43.877,
693,0.0,1.614435,43.931,
694,0.0,1.616225,43.9797,
695,0.0,1.61976,44.0759,
696,0.0,1.622401,44.1478,
697,0.0,1.625899,44.243,
698,0.0,1.631631,44.3989,
699,0.0,1.633552,44.4512,
700,0.0,1.634956,44.4894,
701,0.0,1.640591,44.6428,
702,0.0,1.646122,44.7932,
703,0.0,1.652436,44.9651,
704,0.0,1.653193,44.9857,
705,0.0,1.655935,45.0603,
706,0.0,1.657196,45.0946,
707,0.0,1.660681,45.1894,
708,0.0,1.665212,45.3127,
709,0.0,1.667936,45.3869,
710,0.0,1.670347,45.4525,
711,0.0,1.675514,45.5931,
712,0.0,1.683669,45.815,
713,0.0,1.683997,45.8239,
714,0.0,1.686499,45.892,
715,0.0,1.689433,45.9718,
716,0.0,1.694088,46.0985,
717,0.0,1.696784,46.1718,
718,0.0,1.701394,46.2973,
719,0.0,1.704159,46.3725,
720,0.0,1.707728,46.4696,
721,0.0,1.709709,46.5235,
722,0.0,1.713598,46.6294,
723,0.0,1.716402,46.7057,
724,0.0,1.720474,46.8165,
725,0.0,1.725789,46.9611,
726,0.0,1.726896,46.9912,
727,0.0,1.729346,47.0579,
728,0.0,1.731041,47.104,
729,0.0,1.7369,47.2634,
730,0.0,1.739559,47.3358,
731,0.0,1.741483,47.3882,
732,0.0,1.742482,47.4153,
733,0.0,1.747228,47.5445,
734,0.0,1.748109,47.5685,
735,0.0,1.749754,47.6132,
736,0.0,1.755383,47.7664,
737,0.0,1.761052,47.9207,
738,0.0,1.764217,48.0068,
739,0.0,1.767309,48.0909,
740,0.0,1.770049,48.1655,
741,0.0,1.772301,48.2268,
742,0.0,1.774373,48.2831,
743,0.0,1.777999,48.3818,
744,0.0,1.779149,48.4131,
745,0.0,1.78315,48.522,
746,0.0,1.78797,48.6531,
747,0.0,1.791899,48.76,
748,0.0,1.793701,48.8091,
749,0.0,1.79683,48.8942,
750,0.0,1.798473,48.9389,
751,0.0,1.801758,49.0283,
752,0.0,1.804025,49.09,
753,0.0,1.809511,49.2393,
754,0.0,1.810589,49.2686,
755,0.0,1.811564,49.2952,
756,0.0,1.8166,49.4322,
757,0.0,1.818406,49.4813,
758,0.0,1.822273,49.5866,
759,0.0,1.823925,49.6315,
760,0.0,1.825939,49.6863,
761,0.0,1.832049,49.8526,
762,0.0,1.837543,50.0021,
763,0.0,1.840883,50.093,
764,0.0,1.841658,50.1141,
765,0.0,1.842105,50.1262,
766,0.0,1.845134,50.2087,
767,0.0,1.850598,50.3573,
768,0.0,1.855262,50.4842,
769,0.0,1.857587,50.5475,
770,0.0,1.862484,50.6808,
771,0.0,1.865655,50.7671,
772,0.0,1.871081,50.9147,
773,0.0,1.872432,50.9515,
774,0.0,1.875602,51.0377,
775,0.0,1.879522,51.1444,
776,0.0,1.883052,51.2405,
777,0.0,1.883239,51.2455,
778,0.0,1.892308,51.4923,
779,0.0,1.894215,51.5442,
780,0.0,1.900188,51.7067,
781,0.0,1.905554,51.8528,
782,0.0,1.906223,51.871,
783,0.0,1.911147,52.0049,
784,0.0,1.916878,52.1609,
785,0.0,1.920038,52.2469,
786,0.0,1.922973,52.3268,
787,0.0,1.931553,52.5602,
788,0.0,1.932645,52.5899,
789,0.0,1.93826,52.7427,
790,0.0,1.943291,52.8796,
791,0.0,1.945602,52.9425,
792,0.0,1.952372,53.1267,
793,0.0,1.954045,53.1723,
794,0.0,1.962701,53.4078,
795,0.0,1.963068,53.4178,
796,0.0,1.966318,53.5062,
797,0.0,1.969637,53.5965,
798,0.0,1.974961,53.7414,
799,0.0,1.983388,53.9707,
800,0.0,1.986326,54.0507,
801,0.0,1.988438,54.1082,
802,0.0,1.992782,54.2264,
803,0.0,1.995601,54.3031,
804,0.0,2.001504,54.4637,
805,0.0,2.003036,54.5054,
806,0.0,2.009217,54.6736,
807,0.0,2.012273,54.7567,
808,0.0,2.015023,54.8316,
809,0.0,2.02072,54.9866,
810,0.0,2.02463,55.093,
811,0.0,2.027035,55.1584,
812,0.0,2.035977,55.4018,
813,0.0,2.039911,55.5088,
814,0.0,2.045556,55.6624,
815,0.0,2.048121,55.7322,
816,0.0,2.053427,55.8766,
817,0.0,2.055835,55.9421,
818,0.0,2.057882,55.9978,
819,0.0,2.063521,56.1513,
820,0.0,2.064311,56.1728,
821,0.0,2.069352,56.3099,
822,0.0,2.073298,56.4173,
823,0.0,2.076168,56.4954,
824,0.0,2.076634,56.5081,
825,0.0,2.082517,56.6682,
826,0.0,2.085021,56.7363,
827,0.0,2.092816,56.9484,
828,0.0,2.098784,57.1108,
829,0.0,2.103501,57.2392,
830,0.0,2.104639,57.2701,
831,0.0,2.106098,57.3099,
832,0.0,2.108224,57.3677,
833,0.0,2.110993,57.443,
834,0.0,2.118215,57.6396,
835,0.0,2.119544,57.6757,
836,0.0,2.124677,57.8154,
837,0.0,2.131665,58.0056,
838,0.0,2.138661,58.1959,
839,0.0,2.141585,58.2755,
840,0.0,2.145996,58.3955,
841,0.0,2.150814,58.5266,
842,0.0,2.152447,58.5711,
843,0.0,2.161508,58.8176,
844,0.0,2.163637,58.8756,
845,0.0,2.166369,58.9499,
846,0.0,2.172,59.1031,
847,0.0,2.173919,59.1554,
848,0.0,2.179225,59.2997,
849,0.0,2.182713,59.3946,
850,0.0,2.18753,59.5257,
851,0.0,2.190715,59.6124,
852,0.0,2.194728,59.7216,
853,0.0,2.196475,59.7691,
854,0.0,2.198131,59.8142,
855,0.0,2.202196,59.9248,
856,0.0,2.202965,59.9457,
857,0.0,2.20361,59.9633,
858,0.0,2.207502,60.0692,
859,0.0,2.211406,60.1754,
860,0.0,2.21645,60.3127,
861,0.0,2.220588,60.4253,
862,0.0,2.221562,60.4518,
863,0.0,2.225183,60.5503,
864,0.0,2.231665,60.7267,
865,0.0,2.235883,60.8415,
866,0.0,2.240432,60.9653,
867,0.0,2.246085,61.1191,
868,0.0,2.247079,61.1461,
869,0.0,2.253026,61.3079,
870,0.0,2.256779,61.4101,
871,0.0,2.259698,61.4895,
872,0.0,2.264711,61.6259,
873,0.0,2.266895,61.6853,
874,0.0,2.27109,61.7995,
875,0.0,2.272378,61.8346,
876,0.0,2.274074,61.8807,
877,0.0,2.280269,62.0493,
878,0.0,2.285959,62.2041,
879,0.0,2.289531,62.3013,
880,0.0,2.292273,62.3759,
881,0.0,2.296224,62.4834,
882,0.0,2.299284,62.5667,
883,0.0,2.301642,62.6309,
884,0.0,2.305914,62.7471,
885,0.0,2.311277,62.8931,
886,0.0,2.313844,62.9629,
887,0.0,2.315573,63.0099,
888,0.0,2.316213,63.0274,
889,0.0,2.321959,63.1837,
890,0.0,2.329801,63.3971,
891,0.0,2.332095,63.4595,
892,0.0,2.334118,63.5146,
893,0.0,2.335427,63.5502,
894,0.0,2.342757,63.7497,
895,0.0,2.344895,63.8078,
896,0.0,2.348509,63.9062,
897,0.0,2.353888,64.0525,
898,0.0,2.357161,64.1416,
899,0.0,2.358746,64.1848,
900,0.0,2.368686,64.4552,
901,0.0,2.369717,64.4833,
