index,occupation,energy_Eh,energy_eV,irrep
794,0.0,1.7221,46.8607,
795,0.0,1.724491,46.9258,
796,0.0,1.761611,47.9359,
797,0.0,1.763893,47.998,
798,0.0,1.766814,48.0775,
799,0.0,1.767885,48.1066,
800,0.0,1.767897,48.1069,
801,0.0,1.767904,48.1071,
802,0.0,1.771245,48.198,
803,0.0,1.77527,48.3076,
804,0.0,1.784134,48.5487,
805,0.0,1.784362,48.555,
806,0.0,1.784527,48.5595,
807,0.0,1.784678,48.5635,
808,0.0,1.785031,48.5732,
809,0.0,1.793881,48.814,
810,0.0,1.795351,48.854,
811,0.0,1.796069,48.8735,
812,0.0,1.797889,48.923,
813,0.0,1.798523,48.9403,
814,0.0,1.799156,48.9575,
815,0.0,1.799213,48.9591,
816,0.0,1.799226,48.9594,
817,0.0,1.79925,48.9601,
818,0.0,1.799489,48.9666,
819,0.0,1.799879,48.9772,
820,0.0,1.800791,49.002,
821,0.0,1.829383,49.7801,
822,0.0,1.829733,49.7896,
823,0.0,1.829869,49.7933,
824,0.0,1.837083,49.9896,
825,0.0,1.837656,50.0051,
826,0.0,1.837742,50.0075,
827,0.0,1.837851,50.0105,
828,0.0,1.837945,50.013,
829,0.0,1.840954,50.0949,
830,0.0,1.846304,50.2405,
831,0.0,1.853446,50.4348,
832,0.0,1.853739,50.4428,
833,0.0,1.854139,50.4537,
834,0.0,1.8617,50.6594,
835,0.0,1.861726,50.6601,
836,0.0,1.861761,50.6611,
837,0.0,1.861872,50.6641,
838,0.0,1.871943,50.9382,
839,0.0,1.872099,50.9424,
840,0.0,1.872297,50.9478,
841,0.0,1.872996,50.9668,
842,0.0,1.873145,50.9709,
843,0.0,1.889909,51.427,
844,0.0,1.889914,51.4272,
845,0.0,1.88993,51.4276,
846,0.0,1.89872,51.6668,
847,0.0,1.899154,51.6786,
848,0.0,1.899286,51.6822,
849,0.0,1.92669,52.4279,
850,0.0,1.926695,52.428,
851,0.0,1.926699,52.4281,
852,0.0,1.932596,52.5886,
853,0.0,1.932609,52.589,
854,0.0,1.932618,52.5892,
855,0.0,1.932626,52.5894,
856,0.0,1.932627,52.5894,
857,0.0,1.950574,53.0778,
858,0.0,1.950609,53.0788,
859,0.0,1.950646,53.0798,
860,0.0,1.950678,53.0806,
861,0.0,1.95072,53.0818,
862,0.0,1.958422,53.2914,
863,0.0,1.958431,53.2916,
864,0.0,1.958453,53.2922,
865,0.0,1.958502,53.2935,
866,0.0,1.977303,53.8052,
867,0.0,1.994295,54.2675,
868,0.0,1.994389,54.2701,
869,0.0,1.994471,54.2723,
870,0.0,1.994611,54.2761,
871,0.0,1.994652,54.2772,
872,0.0,1.998634,54.3856,
873,0.0,2.000157,54.4271,
874,0.0,2.000523,54.437,
875,0.0,2.046977,55.7011,
876,0.0,2.046984,55.7013,
877,0.0,2.047003,55.7018,
878,0.0,2.047037,55.7027,
879,0.0,2.047052,55.7031,
880,0.0,2.059234,56.0346,
881,0.0,2.05924,56.0348,
882,0.0,2.059257,56.0352,
883,0.0,2.090345,56.8812,
884,0.0,2.090351,56.8813,
885,0.0,2.090362,56.8816,
886,0.0,2.090363,56.8817,
887,0.0,2.090381,56.8821,
888,0.0,2.092738,56.9463,
889,0.0,2.092749,56.9466,
890,0.0,2.092752,56.9467,
891,0.0,2.144713,58.3606,
892,0.0,2.144894,58.3655,
893,0.0,2.145012,58.3688,
894,0.0,2.145196,58.3738,
895,0.0,2.153455,58.5985,
896,0.0,2.153553,58.6012,
897,0.0,2.1537,58.6052,
898,0.0,2.153789,58.6076,
899,0.0,2.164343,58.8948,
900,0.0,2.164368,58.8955,
901,0.0,2.164385,58.8959,
902,0.0,2.17218,59.108,
903,0.0,2.17228,59.1107,
904,0.0,2.172395,59.1139,
905,0.0,2.17245,59.1154,
906,0.0,2.172614,59.1198,
907,0.0,2.183925,59.4276,
908,0.0,2.184774,59.4507,
909,0.0,2.186062,59.4858,
910,0.0,2.187062,59.513,
911,0.0,2.192918,59.6723,
912,0.0,2.192946,59.6731,
913,0.0,2.192996,59.6745,
914,0.0,2.202363,59.9293,
915,0.0,2.202726,59.9392,
916,0.0,2.203374,59.9568,
917,0.0,2.204036,59.9749,
918,0.0,2.209423,60.1215,
919,0.0,2.20988,60.1339,
920,0.0,2.209941,60.1356,
921,0.0,2.210194,60.1424,
922,0.0,2.214832,60.2686,
923,0.0,2.214879,60.2699,
924,0.0,2.214907,60.2707,
925,0.0,2.21491,60.2708,
926,0.0,2.21492,60.271,
927,0.0,2.220125,60.4127,
928,0.0,2.220923,60.4344,
929,0.0,2.222069,60.4656,
930,0.0,2.228954,60.6529,
931,0.0,2.229012,60.6545,
932,0.0,2.229162,60.6586,
933,0.0,2.22922,60.6601,
934,0.0,2.229466,60.6669,
935,0.0,2.22961,60.6708,
936,0.0,2.229675,60.6725,
937,0.0,2.229944,60.6799,
938,0.0,2.246664,61.1348,
939,0.0,2.246751,61.1372,
940,0.0,2.246808,61.1388,
941,0.0,2.246871,61.1405,
942,0.0,2.247906,61.1686,
943,0.0,2.248007,61.1714,
944,0.0,2.248105,61.1741,
945,0.0,2.24825,61.178,
946,0.0,2.248372,61.1813,
947,0.0,2.273673,61.8698,
948,0.0,2.273681,61.87,
949,0.0,2.273696,61.8704,
950,0.0,2.293132,62.3993,
951,0.0,2.293212,62.4015,
952,0.0,2.293455,62.4081,
953,0.0,2.293595,62.4119,
954,0.0,2.293672,62.414,
955,0.0,2.294096,62.4255,
956,0.0,2.294098,62.4256,
957,0.0,2.294118,62.4261,
958,0.0,2.379499,64.7494,
959,0.0,2.381608,64.8069,
960,0.0,2.38174,64.8104,
961,0.0,2.381862,64.8138,
962,0.0,2.382293,64.8255,
963,0.0,2.382436,64.8294,
964,0.0,2.382463,64.8301,
965,0.0,2.382477,64.8305,
966,0.0,2.382548,64.8324,
967,0.0,2.382582,64.8334,
968,0.0,2.382631,64.8347,
969,0.0,2.391685,65.0811,
970,0.0,2.391924,65.0876,
971,0.0,2.392439,65.1016,
972,0.0,2.392821,65.112,
973,0.0,2.403412,65.4002,
974,0.0,2.403427,65.4006,
975,0.0,2.403467,65.4017,
976,0.0,2.403493,65.4024,
977,0.0,2.413262,65.6682,
978,0.0,2.413294,65.6691,
979,0.0,2.413308,65.6694,
980,0.0,2.429435,66.1083,
981,0.0,2.430948,66.1495,
982,0.0,2.431779,66.1721,
983,0.0,2.438659,66.3593,
984,0.0,2.438668,66.3595,
985,0.0,2.43869,66.3601,
986,0.0,2.438694,66.3602,
987,0.0,2.438709,66.3606,
988,0.0,2.439364,66.3785,
989,0.0,2.439366,66.3785,
990,0.0,2.439368,66.3786,
991,0.0,2.463516,67.0357,
992,0.0,2.463538,67.0363,
993,0.0,2.463599,67.0379,
994,0.0,2.464773,67.0699,
995,0.0,2.465097,67.0787,
996,0.0,2.465654,67.0939,
997,0.0,2.466088,67.1057,
998,0.0,2.498975,68.0006,
999,0.0,2.498994,68.0011,
1000,0.0,2.499005,68.0014,
1001,0.0,2.502673,68.1012,
1002,0.0,2.50281,68.1049,
1003,0.0,2.502968,68.1092,
1004,0.0,2.509756,68.2939,
1005,0.0,2.509825,68.2958,
1006,0.0,2.509941,68.299,
1007,0.0,2.510045,68.3018,
1008,0.0,2.510092,68.3031,
1009,0.0,2.510141,68.3044,
1010,0.0,2.510194,68.3058,
1011,0.0,2.510349,68.3101,
1012,0.0,2.510452,68.3129,
1013,0.0,2.511612,68.3444,
1014,0.0,2.535339,68.9901,
1015,0.0,2.535483,68.994,
1016,0.0,2.535531,68.9953,
1017,0.0,2.535575,68.9965,
1018,0.0,2.537237,69.0417,
1019,0.0,2.537317,69.0439,
1020,0.0,2.537397,69.0461,
1021,0.0,2.537669,69.0535,
1022,0.0,2.537762,69.056,
1023,0.0,2.605367,70.8956,
1024,0.0,2.605407,70.8967,
1025,0.0,2.605484,70.8988,
1026,0.0,2.605535,70.9002,
1027,0.0,2.605606,70.9021,
1028,0.0,2.615242,71.1644,
1029,0.0,2.615262,71.1649,
1030,0.0,2.615294,71.1658,
1031,0.0,2.615298,71.1659,
1032,0.0,2.615354,71.1674,
1033,0.0,2.617834,71.2349,
1034,0.0,2.617972,71.2387,
1035,0.0,2.618285,71.2472,
1036,0.0,2.618518,71.2535,
1037,0.0,2.630073,71.5679,
1038,0.0,2.630075,71.568,
1039,0.0,2.630093,71.5685,
1040,0.0,2.6838,73.0299,
1041,0.0,2.683817,73.0304,
1042,0.0,2.683817,73.0304,
1043,0.0,2.705875,73.6306,
1044,0.0,2.705884,73.6309,
1045,0.0,2.705901,73.6313,
1046,0.0,2.705902,73.6313,
1047,0.0,2.705904,73.6314,
1048,0.0,2.716024,73.9068,
1049,0.0,2.716031,73.907,
1050,0.0,2.716042,73.9072,
1051,0.0,2.716054,73.9076,
1052,0.0,2.716134,73.9098,
1053,0.0,2.716172,73.9108,
1054,0.0,2.716191,73.9113,
1055,0.0,2.716212,73.9119,
1056,0.0,2.716257,73.9131,
1057,0.0,2.729133,74.2635,
1058,0.0,2.729154,74.2641,
1059,0.0,2.729165,74.2644,
1060,0.0,2.7299,74.2844,
1061,0.0,2.730181,74.292,
1062,0.0,2.730324,74.2959,
1063,0.0,2.731068,74.3161,
1064,0.0,2.731108,74.3172,
1065,0.0,2.731198,74.3197,
1066,0.0,2.731273,74.3217,
1067,0.0,2.736107,74.4533,
1068,0.0,2.743145,74.6448,
1069,0.0,2.743148,74.6449,
1070,0.0,2.74315,74.6449,
1071,0.0,2.749379,74.8144,
1072,0.0,2.749392,74.8148,
1073,0.0,2.749395,74.8148,
1074,0.0,2.784088,75.7589,
1075,0.0,2.7841,75.7592,
1076,0.0,2.78411,75.7595,
1077,0.0,2.787372,75.8482,
1078,0.0,2.787383,75.8486,
1079,0.0,2.787423,75.8496,
1080,0.0,2.787452,75.8504,
1081,0.0,2.787467,75.8508,
1082,0.0,2.789056,75.8941,
1083,0.0,2.789082,75.8948,
1084,0.0,2.789129,75.8961,
1085,0.0,2.791625,75.964,
1086,0.0,2.791699,75.966,
1087,0.0,2.791862,75.9704,
1088,0.0,2.791975,75.9735,
1089,0.0,2.804277,76.3083,
1090,0.0,2.804279,76.3083,
1091,0.0,2.804281,76.3084,
1092,0.0,2.804846,76.3237,
1093,0.0,2.804877,76.3246,
1094,0.0,2.804881,76.3247,
1095,0.0,2.804893,76.325,
1096,0.0,2.834237,77.1235,
1097,0.0,2.834241,77.1236,
1098,0.0,2.834243,77.1237,
1099,0.0,2.834251,77.1239,
1100,0.0,2.834252,77.1239,
1101,0.0,2.874467,78.2182,
1102,0.0,2.874474,78.2184,
1103,0.0,2.874495,78.219,
1104,0.0,2.874532,78.22,
1105,0.0,2.874571,78.221,
1106,0.0,2.898882,78.8826,
1107,0.0,2.898885,78.8827,
1108,0.0,2.898895,78.8829,
1109,0.0,2.90572,79.0687,
1110,0.0,2.905735,79.0691,
1111,0.0,2.905741,79.0692,
1112,0.0,2.905747,79.0694,
1113,0.0,2.905756,79.0696,
1114,0.0,2.908188,79.1358,
1115,0.0,2.90837,79.1408,
1116,0.0,2.908806,79.1526,
1117,0.0,2.909067,79.1597,
1118,0.0,2.932234,79.7901,
1119,0.0,2.933972,79.8374,
1120,0.0,2.933997,79.8381,
1121,0.0,2.934031,79.839,
1122,0.0,2.934059,79.8398,
1123,0.0,2.9361,79.8953,
1124,0.0,2.936117,79.8958,
1125,0.0,2.93614,79.8964,
1126,0.0,2.936217,79.8985,
1127,0.0,2.938245,79.9537,
1128,0.0,2.938615,79.9638,
1129,0.0,2.93862,79.9639,
1130,0.0,2.938625,79.9641,
1131,0.0,2.938784,79.9684,
1132,0.0,2.939095,79.9768,
1133,0.0,2.944324,80.1191,
1134,0.0,2.944424,80.1219,
1135,0.0,2.944486,80.1235,
1136,0.0,2.959481,80.5316,
1137,0.0,2.959493,80.5319,
1138,0.0,2.959497,80.532,
1139,0.0,2.959506,80.5323,
1140,0.0,2.959509,80.5323,
1141,0.0,2.964788,80.676,
1142,0.0,2.964798,80.6763,
1143,0.0,2.964827,80.677,
1144,0.0,2.964836,80.6773,
1145,0.0,2.980942,81.1155,
1146,0.0,2.980955,81.1159,
1147,0.0,2.981017,81.1176,
1148,0.0,2.981085,81.1194,
1149,0.0,2.981094,81.1197,
1150,0.0,2.991089,81.3917,
1151,0.0,2.991118,81.3925,
1152,0.0,2.991173,81.394,
1153,0.0,3.01129,81.9414,
1154,0.0,3.011296,81.9415,
1155,0.0,3.011302,81.9417,
1156,0.0,3.011311,81.9419,
1157,0.0,3.011313,81.942,
1158,0.0,3.04092,82.7476,
1159,0.0,3.040978,82.7492,
1160,0.0,3.041035,82.7508,
1161,0.0,3.041748,82.7702,
1162,0.0,3.041753,82.7703,
1163,0.0,3.041756,82.7704,
1164,0.0,3.041772,82.7708,
1165,0.0,3.041779,82.771,
1166,0.0,3.050123,82.9981,
1167,0.0,3.050126,82.9982,
1168,0.0,3.050133,82.9983,
1169,0.0,3.050136,82.9984,
1170,0.0,3.050141,82.9986,
1171,0.0,3.061899,83.3185,
1172,0.0,3.061904,83.3186,
1173,0.0,3.061906,83.3187,
1174,0.0,3.068902,83.5091,
1175,0.0,3.068909,83.5092,
1176,0.0,3.068932,83.5099,
1177,0.0,3.094026,84.1927,
1178,0.0,3.094036,84.193,
1179,0.0,3.094049,84.1934,
1180,0.0,3.094056,84.1935,
1181,0.0,3.094066,84.1938,
1182,0.0,3.114651,84.754,
1183,0.0,3.114661,84.7542,
1184,0.0,3.114664,84.7543,
1185,0.0,3.114674,84.7546,
1186,0.0,3.114719,84.7558,
1187,0.0,3.13478,85.3017,
1188,0.0,3.134792,85.302,
1189,0.0,3.134827,85.303,
1190,0.0,3.134857,85.3038,
1191,0.0,3.143368,85.5354,
1192,0.0,3.14341,85.5365,
1193,0.0,3.143415,85.5367,
1194,0.0,3.143446,85.5375,
1195,0.0,3.147457,85.6466,
1196,0.0,3.147474,85.6471,
1197,0.0,3.147483,85.6474,
1198,0.0,3.147496,85.6477,
1199,0.0,3.147503,85.6479,
1200,0.0,3.162618,86.0592,
1201,0.0,3.162638,86.0598,
1202,0.0,3.16265,86.0601,
1203,0.0,3.16267,86.0606,
1204,0.0,3.1656,86.1404,
1205,0.0,3.173087,86.3441,
1206,0.0,3.173102,86.3445,
1207,0.0,3.173106,86.3446,
1208,0.0,3.178588,86.4938,
1209,0.0,3.179382,86.5154,
1210,0.0,3.179423,86.5165,
1211,0.0,3.179486,86.5182,
1212,0.0,3.183935,86.6393,
1213,0.0,3.183956,86.6399,
1214,0.0,3.184002,86.6411,
1215,0.0,3.195812,86.9625,
1216,0.0,3.195835,86.9631,
1217,0.0,3.19587,86.964,
1218,0.0,3.195922,86.9655,
1219,0.0,3.232942,87.9728,
1220,0.0,3.232994,87.9742,
1221,0.0,3.233,87.9744,
1222,0.0,3.248041,88.3837,
1223,0.0,3.248074,88.3846,
1224,0.0,3.248078,88.3847,
1225,0.0,3.248123,88.3859,
1226,0.0,3.261504,88.75,
1227,0.0,3.261514,88.7503,
1228,0.0,3.261521,88.7505,
1229,0.0,3.26154,88.751,
1230,0.0,3.261557,88.7515,
1231,0.0,3.261928,88.7616,
1232,0.0,3.262178,88.7684,
1233,0.0,3.262357,88.7732,
1234,0.0,3.262759,88.7842,
1235,0.0,3.267705,88.9188,
1236,0.0,3.267712,88.919,
1237,0.0,3.267729,88.9194,
1238,0.0,3.280548,89.2683,
1239,0.0,3.280816,89.2755,
1240,0.0,3.280883,89.2774,
1241,0.0,3.282699,89.3268,
1242,0.0,3.282724,89.3275,
1243,0.0,3.282747,89.3281,
1244,0.0,3.282798,89.3295,
1245,0.0,3.282844,89.3307,
1246,0.0,3.308305,90.0236,
1247,0.0,3.308394,90.026,
1248,0.0,3.308424,90.0268,
1249,0.0,3.308465,90.0279,
1250,0.0,3.308479,90.0283,
1251,0.0,3.326801,90.5269,
1252,0.0,3.326842,90.528,
1253,0.0,3.326881,90.529,
1254,0.0,3.326941,90.5307,
1255,0.0,3.326984,90.5318,
1256,0.0,3.327962,90.5585,
1257,0.0,3.328134,90.5631,
1258,0.0,3.328149,90.5636,
1259,0.0,3.328221,90.5655,
1260,0.0,3.328679,90.578,
1261,0.0,3.328697,90.5784,
1262,0.0,3.328707,90.5787,
1263,0.0,3.330376,90.6241,
1264,0.0,3.330421,90.6254,
1265,0.0,3.330509,90.6278,
1266,0.0,3.330555,90.629,
1267,0.0,3.330662,90.6319,
1268,0.0,3.344572,91.0104,
1269,0.0,3.344599,91.0112,
1270,0.0,3.344684,91.0135,
1271,0.0,3.347131,91.0801,
1272,0.0,3.348502,91.1174,
1273,0.0,3.34861,91.1203,
1274,0.0,3.348631,91.1209,
1275,0.0,3.348651,91.1214,
1276,0.0,3.368623,91.6649,
1277,0.0,3.368626,91.665,
1278,0.0,3.368641,91.6654,
1279,0.0,3.374047,91.8125,
1280,0.0,3.374063,91.8129,
1281,0.0,3.374083,91.8135,
1282,0.0,3.374095,91.8138,
1283,0.0,3.374124,91.8146,
1284,0.0,3.391048,92.2751,
1285,0.0,3.391061,92.2755,
1286,0.0,3.391063,92.2755,
1287,0.0,3.400725,92.5384,
1288,0.0,3.400747,92.539,
1289,0.0,3.400754,92.5392,
1290,0.0,3.40276,92.5938,
1291,0.0,3.402789,92.5946,
1292,0.0,3.402809,92.5951,
1293,0.0,3.402831,92.5957,
1294,0.0,3.402904,92.5977,
1295,0.0,3.413057,92.874,
1296,0.0,3.413068,92.8743,
1297,0.0,3.413092,92.8749,
1298,0.0,3.41317,92.8771,
1299,0.0,3.413193,92.8777,
1300,0.0,3.413226,92.8786,
1301,0.0,3.413285,92.8802,
1302,0.0,3.419656,93.0536,
1303,0.0,3.419868,93.0593,
1304,0.0,3.420046,93.0642,
1305,0.0,3.420755,93.0835,
1306,0.0,3.420939,93.0885,
1307,0.0,3.423983,93.1713,
1308,0.0,3.424069,93.1736,
1309,0.0,3.424084,93.1741,
1310,0.0,3.424247,93.1785,
1311,0.0,3.432982,93.4162,
1312,0.0,3.433288,93.4245,
1313,0.0,3.433361,93.4265,
1314,0.0,3.434774,93.465,
1315,0.0,3.434797,93.4656,
1316,0.0,3.434807,93.4658,
1317,0.0,3.434813,93.466,
1318,0.0,3.434834,93.4666,
1319,0.0,3.436668,93.5165,
1320,0.0,3.436684,93.5169,
1321,0.0,3.436703,93.5174,
1322,0.0,3.436768,93.5192,
1323,0.0,3.494252,95.0834,
1324,0.0,3.494296,95.0846,
1325,0.0,3.494303,95.0848,
1326,0.0,3.494309,95.085,
1327,0.0,3.501107,95.27,
1328,0.0,3.50176,95.2877,
1329,0.0,3.501884,95.2911,
1330,0.0,3.513278,95.6011,
1331,0.0,3.513295,95.6016,
1332,0.0,3.513346,95.603,
1333,0.0,3.51347,95.6064,
1334,0.0,3.513494,95.607,
1335,0.0,3.51633,95.6842,
1336,0.0,3.516335,95.6843,
1337,0.0,3.516345,95.6846,
1338,0.0,3.516349,95.6847,
1339,0.0,3.516356,95.6849,
1340,0.0,3.531903,96.108,
1341,0.0,3.531912,96.1082,
1342,0.0,3.531924,96.1085,
1343,0.0,3.539561,96.3163,
1344,0.0,3.539567,96.3165,
1345,0.0,3.539571,96.3166,
1346,0.0,3.540616,96.3451,
1347,0.0,3.540624,96.3453,
1348,0.0,3.540625,96.3453,
1349,0.0,3.540631,96.3455,
1350,0.0,3.540645,96.3458,
1351,0.0,3.555646,96.7541,
1352,0.0,3.555734,96.7565,
1353,0.0,3.555795,96.7581,
1354,0.0,3.555877,96.7603,
1355,0.0,3.560101,96.8753,
1356,0.0,3.560111,96.8756,
1357,0.0,3.560132,96.8761,
1358,0.0,3.560148,96.8766,
1359,0.0,3.563681,96.9727,
1360,0.0,3.563684,96.9728,
1361,0.0,3.563688,96.9729,
1362,0.0,3.563693,96.973,
1363,0.0,3.575281,97.2883,
1364,0.0,3.575285,97.2885,
1365,0.0,3.575292,97.2887,
1366,0.0,3.582009,97.4714,
1367,0.0,3.582014,97.4715,
1368,0.0,3.582026,97.4719,
1369,0.0,3.601894,98.0125,
1370,0.0,3.601906,98.0129,
1371,0.0,3.601958,98.0143,
1372,0.0,3.60197,98.0146,
1373,0.0,3.605369,98.1071,
1374,0.0,3.608845,98.2017,
1375,0.0,3.608869,98.2023,
1376,0.0,3.608879,98.2026,
1377,0.0,3.608896,98.2031,
1378,0.0,3.608924,98.2038,
1379,0.0,3.611282,98.268,
1380,0.0,3.611298,98.2684,
1381,0.0,3.611321,98.269,
1382,0.0,3.613702,98.3338,
1383,0.0,3.613707,98.334,
1384,0.0,3.613712,98.3341,
1385,0.0,3.613733,98.3347,
1386,0.0,3.61737,98.4336,
1387,0.0,3.617386,98.4341,
1388,0.0,3.617395,98.4343,
1389,0.0,3.6174,98.4345,
1390,0.0,3.617406,98.4346,
1391,0.0,3.670238,99.8723,
1392,0.0,3.670276,99.8733,
1393,0.0,3.670286,99.8736,
1394,0.0,3.670291,99.8737,
1395,0.0,3.670296,99.8738,
1396,0.0,3.672738,99.9403,
1397,0.0,3.672836,99.9429,
1398,0.0,3.672885,99.9443,
1399,0.0,3.698989,100.6546,
1400,0.0,3.699003,100.655,
1401,0.0,3.699016,100.6553,
1402,0.0,3.699032,100.6558,
1403,0.0,3.699081,100.6571,
1404,0.0,3.768031,102.5333,
1405,0.0,3.768047,102.5338,
1406,0.0,3.768081,102.5347,
1407,0.0,3.768117,102.5357,
1408,0.0,3.768151,102.5366,
1409,0.0,3.770359,102.5967,
1410,0.0,3.770362,102.5968,
1411,0.0,3.770367,102.5969,
1412,0.0,3.782642,102.9309,
1413,0.0,3.783085,102.943,
1414,0.0,3.783695,102.9596,
1415,0.0,3.790266,103.1384,
1416,0.0,3.800872,103.427,
1417,0.0,3.800879,103.4272,
1418,0.0,3.800915,103.4282,
1419,0.0,3.816147,103.8426,
1420,0.0,3.816159,103.843,
1421,0.0,3.816174,103.8434,
1422,0.0,3.816204,103.8442,
1423,0.0,3.816243,103.8452,
1424,0.0,3.819462,103.9328,
1425,0.0,3.819464,103.9329,
1426,0.0,3.819476,103.9332,
1427,0.0,3.83445,104.3407,
1428,0.0,3.834456,104.3409,
1429,0.0,3.834457,104.3409,
1430,0.0,3.834487,104.3417,
1431,0.0,3.845205,104.6334,
1432,0.0,3.845222,104.6338,
1433,0.0,3.845315,104.6363,
1434,0.0,3.845354,104.6374,
1435,0.0,3.867327,105.2353,
1436,0.0,3.867332,105.2355,
1437,0.0,3.86735,105.2359,
1438,0.0,3.86736,105.2362,
1439,0.0,3.867383,105.2368,
1440,0.0,3.874535,105.4314,
1441,0.0,3.874538,105.4315,
1442,0.0,3.87454,105.4316,
1443,0.0,3.886195,105.7487,
1444,0.0,3.886198,105.7488,
1445,0.0,3.886199,105.7488,
1446,0.0,3.886201,105.7489,
1447,0.0,3.886207,105.7491,
1448,0.0,3.904659,106.2512,
1449,0.0,3.904661,106.2512,
1450,0.0,3.904662,106.2513,
1451,0.0,3.922625,106.7401,
1452,0.0,3.923019,106.7508,
1453,0.0,3.92335,106.7598,
1454,0.0,3.923354,106.7599,
1455,0.0,3.923354,106.7599,
1456,0.0,3.923356,106.7599,
1457,0.0,3.923404,106.7612,
1458,0.0,3.923419,106.7617,
1459,0.0,3.923427,106.7619,
1460,0.0,3.923444,106.7623,
1461,0.0,3.923451,106.7625,
1462,0.0,3.923543,106.765,
1463,0.0,3.92414,106.7813,
1464,0.0,3.946739,107.3962,
1465,0.0,3.946801,107.3979,
1466,0.0,3.946884,107.4002,
1467,0.0,3.956697,107.6672,
1468,0.0,3.956765,107.669,
1469,0.0,3.956881,107.6722,
1470,0.0,3.979598,108.2904,
1471,0.0,3.979602,108.2905,
1472,0.0,3.979613,108.2908,
1473,0.0,4.000488,108.8588,
1474,0.0,4.000494,108.859,
1475,0.0,4.000505,108.8593,
1476,0.0,4.009861,109.1139,
1477,0.0,4.009863,109.1139,
1478,0.0,4.009865,109.114,
1479,0.0,4.009869,109.1141,
1480,0.0,4.015235,109.2601,
1481,0.0,4.015238,109.2602,
1482,0.0,4.01524,109.2602,
1483,0.0,4.015245,109.2604,
1484,0.0,4.015248,109.2605,
1485,0.0,4.019139,109.3663,
1486,0.0,4.019142,109.3664,
1487,0.0,4.019153,109.3667,
1488,0.0,4.019158,109.3669,
1489,0.0,4.036991,109.8521,
1490,0.0,4.037148,109.8564,
1491,0.0,4.037199,109.8578,
1492,0.0,4.037266,109.8596,
1493,0.0,4.037269,109.8597,
1494,0.0,4.037271,109.8597,
1495,0.0,4.046479,110.1103,
1496,0.0,4.046489,110.1106,
1497,0.0,4.046503,110.1109,
1498,0.0,4.046504,110.111,
1499,0.0,4.046513,110.1112,
1500,0.0,4.046582,110.1131,
1501,0.0,4.04659,110.1133,
1502,0.0,4.046602,110.1136,
1503,0.0,4.046638,110.1146,
1504,0.0,4.046653,110.115,
1505,0.0,4.054116,110.3181,
1506,0.0,4.054196,110.3203,
1507,0.0,4.054232,110.3213,
1508,0.0,4.054316,110.3236,
1509,0.0,4.060525,110.4925,
1510,0.0,4.06053,110.4926,
1511,0.0,4.060553,110.4933,
1512,0.0,4.060575,110.4939,
1513,0.0,4.060603,110.4946,
1514,0.0,4.069696,110.7421,
1515,0.0,4.070182,110.7553,
1516,0.0,4.071097,110.7802,
1517,0.0,4.080751,111.0429,
1518,0.0,4.081032,111.0505,
1519,0.0,4.081523,111.0639,
1520,0.0,4.081967,111.076,
1521,0.0,4.124337,112.2289,
1522,0.0,4.124361,112.2296,
1523,0.0,4.12439,112.2304,
1524,0.0,4.124415,112.231,
1525,0.0,4.124432,112.2315,
1526,0.0,4.125195,112.2523,
1527,0.0,4.143209,112.7425,
1528,0.0,4.143222,112.7428,
1529,0.0,4.143232,112.7431,
1530,0.0,4.143245,112.7434,
1531,0.0,4.14326,112.7438,
1532,0.0,4.149616,112.9168,
1533,0.0,4.149619,112.9169,
1534,0.0,4.149627,112.9171,
1535,0.0,4.162628,113.2709,
1536,0.0,4.16287,113.2775,
1537,0.0,4.163309,113.2894,
1538,0.0,4.163657,113.2989,
1539,0.0,4.164075,113.3102,
1540,0.0,4.1641,113.3109,
1541,0.0,4.164171,113.3128,
1542,0.0,4.164318,113.3169,
1543,0.0,4.164484,113.3214,
1544,0.0,4.178351,113.6987,
1545,0.0,4.178389,113.6998,
1546,0.0,4.178431,113.7009,
1547,0.0,4.178456,113.7016,
1548,0.0,4.178504,113.7029,
1549,0.0,4.178579,113.7049,
1550,0.0,4.184441,113.8644,
1551,0.0,4.184606,113.8689,
1552,0.0,4.184652,113.8702,
1553,0.0,4.184859,113.8758,
1554,0.0,4.196956,114.205,
1555,0.0,4.196961,114.2051,
1556,0.0,4.196965,114.2052,
1557,0.0,4.211397,114.5979,
1558,0.0,4.211636,114.6044,
1559,0.0,4.212042,114.6155,
1560,0.0,4.251313,115.6841,
1561,0.0,4.251335,115.6847,
1562,0.0,4.251484,115.6888,
1563,0.0,4.270236,116.199,
1564,0.0,4.270385,116.2031,
1565,0.0,4.270445,116.2047,
1566,0.0,4.270602,116.209,
1567,0.0,4.270671,116.2109,
1568,0.0,4.271929,116.2451,
1569,0.0,4.27193,116.2451,
1570,0.0,4.271936,116.2453,
1571,0.0,4.289327,116.7185,
1572,0.0,4.289353,116.7192,
1573,0.0,4.289446,116.7217,
1574,0.0,4.289523,116.7239,
1575,0.0,4.312656,117.3533,
1576,0.0,4.31266,117.3535,
1577,0.0,4.312671,117.3537,
1578,0.0,4.312674,117.3538,
1579,0.0,4.312692,117.3543,
1580,0.0,4.343917,118.204,
1581,0.0,4.343961,118.2052,
1582,0.0,4.343966,118.2053,
1583,0.0,4.343979,118.2057,
1584,0.0,4.345563,118.2488,
1585,0.0,4.345595,118.2496,
